,id_lattes,titulo,autores,terms
231,7794068120475468,MÓDULO DE VALIDAÇÃO CRUZADA PARA TREINAMENTO DE REDES NEURAIS ARTIFICIAIS COM ALGORITMOS BACKPROPAGATION E RESILIENT PROPAGATION,"MATHIAS, I. M.; DIAS, A. H.; FERRARI, J. W.; CAZELATTO JUNIOR, C. R. O.","[('algoritmos', 'módulo de validação cruzada para treinamento de redes neurais artificiais com algoritmos backpropagation e resilient propagation')]"
232,7794068120475468,Módulo de validação cruzada para treinamento de redes neurais artificiais com algoritmos de treinamento backpropagation e resilient propagation,"GUIMARÃES, Alaine Margarete; MATHIAS, Ivo Mario; DIAS, A. H.; FERRARI, Jones Wellesley; CAZELATTO JUNIOR, Carlos Roberto de Oliveira","[('algoritmos', 'módulo de validação cruzada para treinamento de redes neurais artificiais com algoritmos de treinamento backpropagation e resilient propagation')]"
233,7955837132687218,Metodos y Algoritmos para Correlación de Alertas en Redes de Telecomunicaciones,"NOGUEIRA, Jose M.S.; MEIRA, D. M.","[('algoritmos', 'metodos y algoritmos para correlación de alertas en redes de telecomunicaciones')]"
234,8066818091120178,Mineração de Informações em Portais Colaborativos: possibilidade da busca de padrões através de algoritmos em portal wiki,"CZELUSNIAK, D. J.; ABREU, A. F.; SOUZA, J. A.; DANDOLINI, G. A.; DERGINT, Dario Eduardo Amaral","[('algoritmos', 'mineração de informações em portais colaborativos: possibilidade da busca de padrões através de algoritmos em portal wiki')]"
235,8066818091120178,Mineração de Informações em Portais Colaborativos: possibilidade da busca de padrões através de algoritmos em portal wiki,"CZELUSNIAK, D. J.; ABREU, A. F.; SOUZA, J. A.; DANDOLINI, G. A.; DERGINT, Dario Eduardo Amaral","[('algoritmos', 'mineração de informações em portais colaborativos: possibilidade da busca de padrões através de algoritmos em portal wiki')]"
236,8074052644801438,Algoritmos para o Problema Não-Capacitado de Fluxos com Custos Fixos nos Arcos: Uma Comparção Estatística,"CRUZ, F. R. B.; Colosimo, E A; MATHEUS, G. R.","[('algoritmos', 'algoritmos para o problema não-capacitado de fluxos com custos fixos nos arcos: uma comparção estatística')]"
237,8123730015367398,Programação linear para formulação de pasta de vegetais e operação de secagem em leito de jorro,"LARROSA, A. P. Q.; Muszinski, Patrícia; Pinto, Luiz Antônio de Almeida","[('programação linear', 'programação linear para formulação de pasta de vegetais e operação de secagem em leito de jorro')]"
238,8192710273613628,Algoritmos genéticos (AG's) para a Otimização de Controladores Nebuloso,"AYA, J. C. C.; COSTA, O. L. V.","[('algoritmos', ""algoritmos genéticos (ag's) para a otimização de controladores nebuloso"")]"
239,8324937657941048,Um Arcabouço para Desenvolvimento de Algoritmos da Análise Formal de Conceitos,"DIAS, Sérgio M.; VIEIRA, Newton José","[('algoritmos', 'um arcabouço para desenvolvimento de algoritmos da análise formal de conceitos')]"
240,8674524896610938,AVALIAÇÃO DA AQUISIÇÃO DE UM ATIVO DE TECNOLOGIA DA INFORMAÇÃO ATRAVÉS DO MÉTODO DOS MÍNIMOS QUADRADOS DE MONTE CARLO,"NASCIMENTO, A. F.; BAIDYA, T. K. N.","[('mínimos quadrados', 'avaliação da aquisição de um ativo de tecnologia da informação através do método dos mínimos quadrados de monte carlo')]"
241,8674524896610938,"Avaliação dos métodos de Grant, Vora e Weeks e dos mínimos quadrados na determinação do valor incremental do mercado de carbono nos projetos de geração de energia elétrica no Brasil","BATISTA, F.R.S.; TEIXEIRA, J. P.; BAIDYA, T. K. N.; MELO, A.C.G.","[('mínimos quadrados', 'avaliação dos métodos de grant, vora e weeks e dos mínimos quadrados na determinação do valor incremental do mercado de carbono nos projetos de geração de energia elétrica no brasil')]"
242,8907396864751418,Complexidade de Algoritmos: Teoria e Prática,"NOGUEIRA, J. H. M.","[('algoritmos', 'complexidade de algoritmos: teoria e prática')]"
243,8988734339185408,Logirunner: um Jogo de Tabuleiro como Ferramenta para o Auxílio do Ensino e Aprendizagem de Algoritmos e Lógica de Programação,"CASAROTTO, R. I.; BERNARDI, G.; CORDENONSI, A. Z.; MEDINA, R. D.","[('algoritmos', 'logirunner: um jogo de tabuleiro como ferramenta para o auxílio do ensino e aprendizagem de algoritmos e lógica de programação')]"
244,9002277319801098,Algoritmos Genéticos e Conjuntos Difusos Aplicados ao Controle de um Processo Térmico,"Romão, Wesley; NIEDERAUER, C. A. P.; MARTINS, A.; TCHOLAKIAN, A.; PACHECO, R. C. S.","[('algoritmos', 'algoritmos genéticos e conjuntos difusos aplicados ao controle de um processo térmico')]"
245,9002277319801098,Aplicação de algoritmos de aprendizagem de máquina para mineração de dados sobre beneficiários de planos de saúde suplementar,"MARINS, O. L. F.; Romão, W.; Barros, Everton F.; Constantino, Ademir A.; Souza, Celso L.","[('algoritmos', 'aplicação de algoritmos de aprendizagem de máquina para mineração de dados sobre beneficiários de planos de saúde suplementar')]"
246,9032220109730468,"Utilização de Sistemas de Informações Geográficas, softwares e algoritmos de modelagem para geração de modelos de distribuição geográfica potencial de espécies de macrófitas aquáticas em bacias hidrográficas.","CANCIAN, Leonardo Farage; CAMARGO, Antonio Fernando Monteiro","[('algoritmos', 'utilização de sistemas de informações geográficas, softwares e algoritmos de modelagem para geração de modelos de distribuição geográfica potencial de espécies de macrófitas aquáticas em bacias hidrográficas.')]"
247,9214712966453298,Escalonamento de Horários Acadêmicos Utilizando Algoritmos Genéticos,"BARSANULFO, A.; MATTIOLI, F. E. R.; CAMPOS, R. D.; SAAD, E. F.; ANDRADE, R. B.","[('algoritmos', 'escalonamento de horários acadêmicos utilizando algoritmos genéticos')]"
248,9217577296048418,Desenvolvimento de algoritmos computacionais para identificação de elétrons para o experimento atlas,"MELO, D. S.; MENEGHIN, C. A. D.; XAVIER, F. M. V.; NÓBREGA, R. A.","[('algoritmos', 'desenvolvimento de algoritmos computacionais para identificação de elétrons para o experimento atlas')]"
249,9223644407644508,APLICAÇÃO DE ALGORITMOS GENÉTICOS PARA O PLANEJAMENTO DE GERAÇÃO DISTRIBUÍDA EM SISTEMAS DE DISTRIBUIÇÃO,"Oliveira, Leonardo W.; OLIVEIRA, ANGELO R.; GOMES, FLAVIO V.; DIAS, BRUNO H.; SILVA JUNIOR, Ivo Chaves da","[('algoritmos', 'aplicação de algoritmos genéticos para o planejamento de geração distribuída em sistemas de distribuição')]"
250,9259641788509148,Emprego da Programação Linear na análise do Custeio Variável: um estudo de caso em uma indústria de vulcanizados,"COSTA, M. T. D.; BRITO, T. G.; Paiva, Emerson José de","[('programação linear', 'emprego da programação linear na análise do custeio variável: um estudo de caso em uma indústria de vulcanizados')]"
251,9307765285533638,Validação dos algoritmos de cálculo de dose do sistema de planejamento XiO® considerando as correções para heterogeneidade dos tecidos,"FAIRBANKS, L. R.; BARBI, G. L.; SILVA, W. T.; REIS, E. G.; BORGES, L. F.; BERTUCCI, E.; MACIEL, M. F.; AMARAL, L. L.","[('algoritmos', 'validação dos algoritmos de cálculo de dose do sistema de planejamento xio® considerando as correções para heterogeneidade dos tecidos')]"
252,9453957727858258,Estudio comparativo de algoritmos basados  en cúmulo de partículas para resolver el  problema de empaquetamiento en placas,"ALVAREZ, D.; GALLEGO, R. A.; Toro, E. M.","[('algoritmos', 'estudio comparativo de algoritmos basados  en cúmulo de partículas para resolver el  problema de empaquetamiento en placas')]"
253,9467821670419268,Modelagem paramétrica e desempenho da edificação: otimização baseada em simulação luminosa e energética através de algoritmos genéticos,"SILVA, M. A.; CARLO, J; SILVA, L. B. E.","[('algoritmos', 'modelagem paramétrica e desempenho da edificação: otimização baseada em simulação luminosa e energética através de algoritmos genéticos')]"
254,9479801378014588,Avaliação dos processos erosivos pela Equação Universal de Perdas de Solos com Algoritmos do SPRING.,"PEREIRA, R. S.; RUHOFF, A. L.; PENNA, B. S.; GIOTTO, E.","[('algoritmos', 'avaliação dos processos erosivos pela equação universal de perdas de solos com algoritmos do spring.')]"
255,9479801378014588,"Avaliação dos Processos Erosivos através da Equação Universal de Perdas de Solos, Implementada com Algoritmos em LEGAL","RUHOFF, A. L.; PEREIRA, R. S.; SOUZA, B. S. P. E.; GIOTTO, E.","[('algoritmos', 'avaliação dos processos erosivos através da equação universal de perdas de solos, implementada com algoritmos em legal')]"
256,9479801378014588,"Avaliação do processo erosivo pela Equação Universal de Perda de Solos com algoritmos do SPRING - Estudo de Caso: Microbacia do Arroio Marcondes, RS.","RUHOFF, A. L.; PEREIRA, R. S.; SOUZA, B. S. P. E.","[('algoritmos', 'avaliação do processo erosivo pela equação universal de perda de solos com algoritmos do spring - estudo de caso: microbacia do arroio marcondes, rs.')]"
257,9479801378014588,"Avaliação dos Processos Erosivos Através da Equação Universal de Perdas de Solos, implementada com algoritmos em legal","RUHOFF, Anderson Luiz; SOUZA, Bernardo Sayão Penna e; GIOTTO, E.; PEREIRA, R. S.","[('algoritmos', 'avaliação dos processos erosivos através da equação universal de perdas de solos, implementada com algoritmos em legal')]"
258,9492728853267318,Controladores Auto-Ajustaveis Linear e Nao Linear Aplicados A Um Processo Nao Linear: Algoritmos e Resultados.,"AMARAL, Wagner Caradori do","[('algoritmos', 'controladores auto-ajustaveis linear e nao linear aplicados a um processo nao linear: algoritmos e resultados.')]"
259,9492728853267318,Projeto e Análise de uma Rede Neural para Resolver Problemas de Programação Dinâmica,"AMARAL, Wagner Caradori do; SILVA, Ivan Nunes da; ARRUDA, Lucia Valéria R.; BORDON, M.","[('programação dinâmica', 'projeto e análise de uma rede neural para resolver problemas de programação dinâmica')]"
260,9640543272532398,Determinação de cronograma de manutenção preventiva utilizando algoritmos genéticos,"FLORES, D.; ANZANELLO, M. J.; VIDOR, G.","[('algoritmos', 'determinação de cronograma de manutenção preventiva utilizando algoritmos genéticos')]"
261,9641517111540508,TESTE DE ALGORITMOS DE CLASSIFICAÇÃO PARA A ANÁLISE TEMPORAL DE USO E OCUPAÇÃO DO SOLO NO MUNICÍPIO DE SÃO GABRIEL &#45; RS,"DE VASCONCELLOS, BRUNA NASCIMENTO; DEBASTIANI, ALINE BERNARDA; ANATER, MÔNICA JOELMA DO NASCIMENTO; CORTE, Ana Paula Dalla; SANQUETTA, Carlos Roberto","[('algoritmos', 'teste de algoritmos de classificação para a análise temporal de uso e ocupação do solo no município de são gabriel &#45; rs')]"
262,9641517111540508,USO E COBERTURA DA TERRA APOIADOS EM ALGORITMOS BASEADOS EM APRENDIZADO DE MÁQUINA: O CASO DE MARIANA - MG,"GAIAD, N. P.; MARTINS, A. P. M.; ALINE, BERNARDA DEBASTIANI; CORTE, A. P. D.; SANQUETTA, CARLOS R","[('algoritmos', 'uso e cobertura da terra apoiados em algoritmos baseados em aprendizado de máquina: o caso de mariana - mg')]"
263,9641517111540508,DESEMPENHO DE ALGORITMOS PARA CONTAGEM AUTOMÁTICA DE ÁRVORES JOVENS E ADULTAS A PARTIR DE DADOS VANT,"SILVA, NAIANY; CORTE, ANA; PIVA, LUANI; HENTZ, ÂNGELA; SANQUETTA, CARLOS","[('algoritmos', 'desempenho de algoritmos para contagem automática de árvores jovens e adultas a partir de dados vant')]"
264,9809874053943708,Análise comparativa dos algoritmos de clusterização k-means e fuzzy c-fuzzy com uso de dados oriundos do plantio de cana-de-açucar,"Pansonato, R.; TOMAZELA, M. G. J. M.","[('algoritmos', 'análise comparativa dos algoritmos de clusterização k-means e fuzzy c-fuzzy com uso de dados oriundos do plantio de cana-de-açucar')]"
265,9858189664859918,Algoritmos racistas: a hiper-ritualização da solidão da mulher negra em bancos de imagens digitais,"CARRERA, F. A. S.; CARVALHO, D.","[('algoritmos', 'algoritmos racistas: a hiper-ritualização da solidão da mulher negra em bancos de imagens digitais')]"
266,122307432250869,DETECÃ?Ã?O E RECONHECIMENTO DE OBJETOS EM IMAGENS UTILIZANDO ALGORITMOS DE EXTRAÃ?Ã?O DE PONTOS CHAVE,"RODRIGUES, LEONARDO ALMEIDA; SILVA, FRANCISCO ASSIS DA; PEREIRA, DANILLO ROBERTO; ARTERO, ALMIR OLIVETTE; PITERI, MARCO ANTONIO","[('algoritmos', 'detecã?ã?o e reconhecimento de objetos em imagens utilizando algoritmos de extraã?ã?o de pontos chave')]"
267,122307432250869,APLICAÇÃO DE ALGORITMOS GENÉTICOS NA CONSTRUÇÃO DE GRADES DE HORÁRIOS,"FERREIRA M JÚNIOR, MÁRIO; ROBERTO PEREIRA, DANILLO; ASSIS DA SILVA, FRANCISCO","[('algoritmos', 'aplicação de algoritmos genéticos na construção de grades de horários')]"
268,149134194151779,Planejamento de dietas para restaurantes universitários utilizando programação linear inteira e programação por metas,"JUSTUS.C.C.; SPAK, M. D. S.; COLMENERO, J. C.","[('programação linear', 'planejamento de dietas para restaurantes universitários utilizando programação linear inteira e programação por metas')]"
269,257744922714589,"Otimização do uso da água no perímetro irrigado do Gorutuba, utilizando-se a técnica da programação linear","CARVALHO, D. F.; SOARES, A. A.; RIBEIRO, C. A. A. S.; SEDIYAMA, G. C.; PRUSKI, F. F.","[('programação linear', 'otimização do uso da água no perímetro irrigado do gorutuba, utilizando-se a técnica da programação linear')]"
270,257744922714589,Regulação de florestas equiâneas utilizando programação linear: uma aplicação da teoria do modelo I,"RODRIGUES, F. L.; LEITE, H. G.; SOUZA, A. L.; SILVA, M. L.; RIBEIRO, C. A. A. S.","[('programação linear', 'regulação de florestas equiâneas utilizando programação linear: uma aplicação da teoria do modelo i')]"
271,283817427921969,Algoritmos e cosmopolíticas - A política de censura à nudez no Facebook e o regime de poder dos algoritmos,"JURNO, A. C.; D'ANDREA, C.","[('algoritmos', 'algoritmos e cosmopolíticas - a política de censura à nudez no facebook e o regime de poder dos algoritmos')]"
272,283817427921969,Algoritmos como um devir: uma entrevista com Taina Bucher,"D´ANDRÉA, C. F. B.; JURNO, A. C.","[('algoritmos', 'algoritmos como um devir: uma entrevista com taina bucher')]"
273,419338473025249,Mineração de Informações em Portais Colaborativos: possibilidade da busca de padrões através de algoritmos em portal wiki,"CZELUSNIAK, D. J.; ABREU, Aline França de; SOUZA, J. A.; DANDOLINI, G. A.; DERGINT, Dario Eduardo Amaral","[('algoritmos', 'mineração de informações em portais colaborativos: possibilidade da busca de padrões através de algoritmos em portal wiki')]"
274,448891472280429,Projeto e Análise de Uma Rede Neural Para Resolver Problemas de Programação Dinâmica,"SILVA, Ivan Nunes; ARRUDA, Lúcia Valéria Ramos; AMARAL, Wagner Caradori; BORDON, Mário Eduardo","[('programação dinâmica', 'projeto e análise de uma rede neural para resolver problemas de programação dinâmica')]"
275,535211732373749,"Timetabling com algoritmos genéticos: resultados, restrições e exploração do paralelismo","Fucilini, Tiago; PERONE, Christian Samuel; Maruani, Eli; REBONATTO, M. T.","[('algoritmos', 'timetabling com algoritmos genéticos: resultados, restrições e exploração do paralelismo')]"
276,616388167803999,"Aprimorando o Uso de Algoritmos Genéticos na Geração de Regras de Associação , In: RPEP UFF 2003 (Qualis LA)","QUINTELLA, H. L. M. M.; PASSOS, E. L.; NASCIMENTO, S. A.","[('algoritmos', 'aprimorando o uso de algoritmos genéticos na geração de regras de associação , in: rpep uff 2003 (qualis la)')]"
277,638632787682079,UMA ANÁLISE DE ALGORITMOS DE CONSENSO PARA BLOCKCHAIN VISANDO À IMPLEMENTAÇÃO DE SISTEMAS DE INFORMAÇÃO DISTRIBUÍDOS TRANSPARENTES,"RODRIGUES, C. K. S.; Silva, Paulo Caetano da","[('algoritmos', 'uma análise de algoritmos de consenso para blockchain visando à implementação de sistemas de informação distribuídos transparentes')]"
