ID-Lattes	Título	Ano	Tipo	Título-do-livro	P-inicial	P-final	ISBN	Editora	Palavras-chave	
6476649401093818	Direito cosmopolita em Kant -- notas sobre uma aporia	2013	Capítulo de livro publicado	Poética da Razão - Livro em homenagem a Leonel R. dos Santos	81	89	9789898553294	Centro de Filosofia da Universidade de Lisboa	['doutrina do direito', 'direito cosmopolita', 'vontade comum', 'Estado', 'postulado do direito público']
6476649401093818	Duas acepções distintas de identidade	2012	Capítulo de livro publicado	Informação, conhecimento e ação ética - Livro em homenagem a Antonio Trajano	199	212	9788579833441	Selo Cultural	['identidade', 'Immanuel Kant', 'Antonio Trajano Arruda Meneses']
6476649401093818	Teleologie, Subjekt und Gott	2013	Capítulo de livro publicado	Das Leben der Vernunft. Beiträge für Philosophie Kants. Festschrift für Bernard Dörflinger	531	544	9783110326	De Gruyter	['Kant', 'Sujeito', 'Teleologie', 'Gott', 'comunidade ética', 'fé racional']
6879546236123358	Fractais	1999	Capítulo de livro publicado	Coletânia Científica No1 de Textos da UFBa				Editora da UFBA	['Fractais', 'Física Estatística']
6879546236123358	Permanencia e grau de envolvimento das firmas no fornecimento para a cadeia produtiva do petróleo e gás natural	2011	Capítulo de livro publicado	Poder de compra da Petrobrás	749	784	9788578110963	Editora do IPEA	[]
6879546236123358	Finanças comportamentais: aversão às perdas e efeito dinheiro da casa	2015	Capítulo de livro publicado	Guia de economia comportamental e experimental	199	208	9788556290007		[]
6879546236123358	Dívida Pública, Reservas Cambiais e Estratégia Ótima em Eventos de Crises Financeiras	2005	Capítulo de livro publicado	IX Prêmio Tesouro Nacional 2004	17	74		Editora do Tesouro Nacional	[]
8761482881522916	Um Revisão Histórica da Responsabilidade Social Empresarial	2006	Capítulo de livro publicado	Saúde, Previdência e Assistência Social no Brasil			8587918370	Pearson Education	['Responsabilidade Social']
8761482881522916	Coca-Cola and strategic CSR	2017	Capítulo de livro publicado	The Dark Side 3: critical cases in the downside of business	55	64	9781783538072	Routledge	[]
8761482881522916	Práticas sociais de orçamentação e faturamento em organizações e projetos de inovação na administração pública: um estudo de caso na Marinha do Brasil	2017	Capítulo de livro publicado	PESQUISA E COMPROMISSO SOCIAL	398	412	9788594155009	UFRJ	[]
8761482881522916	To became a public manager or a medallion?: a dilemma on the relevance of competencies and skills	2017	Capítulo de livro publicado	The Dark Side 3: critical cases on the downside of business	173	179	9781783538072	Routledge	[]
9311310817226781	Cultura Politica, Hobbesianismo Social e Democracia	1997	Capítulo de livro publicado	BRASILIA: A CONSTRUCAO DO COTIDIANO	87	115		PARALELO 15	[]
9311310817226781	Instituicoes, Cultura Politica e Logica da Desconfianca em uma Cidade Brasileira	1999	Capítulo de livro publicado	Desafios da Democratizacao na America Latina	103	135		Editora da Universidade	[]
9311310817226781	Confianza y Democracia	1999	Capítulo de livro publicado	Auditoria de la Democracia: El Salvador 1999	181	196		University of Pittsburgh Press	[]
9311310817226781	Projetos de Reforma Política na Câmara dos Deputados	2006	Capítulo de livro publicado	Reforma Política: Lições da História Recente	9	22		Fundação Getúlio Vargas	[]
9311310817226781	O Dilema do Rico: Número de Candidatos, Identificação Partidária e Accountability nas Eleições de 2002 para a Câmara dos Deputados	2006	Capítulo de livro publicado	Reforma Política: Lições da História Recente	47	70		Fundação Getúlio Vargas	[]
9311310817226781	Crise, Castigo e Reforma	2006	Capítulo de livro publicado	Reforma Política: Lições da História Recente	345	354		Fundação Getúlio Vargas	[]
9311310817226781	Indivíduo, Comunidade e Cultura: Fronteiras do Debate entre Liberalismo e Comunitarismo no Brasil	2000	Capítulo de livro publicado	Política e Valores				Editora da UnB	[]
9311310817226781	Brazil	2004	Capítulo de livro publicado	Encyclopedia of Public Opinion				ABC-Clio	[]
9311310817226781	Críticas ao Presidencialismo de Coalizão no Brasil: Processos Institucionalmente Constritos ou Individualmente Dirigidos?	2006	Capítulo de livro publicado	Reforma Política no Brasil	259	271	85-7041-53	Editora da UFMG	[]
9311310817226781	Presidentes, poder de agenda, e as consequências imprevistas da reforma das medidas provisórias	2007	Capítulo de livro publicado	Instituições Representativas no Brasil: balanço e reforma	75	96	9788570416209	Editora da UFMG	[]
9311310817226781	Reforma Política: Consensos necessários e improváveis	2007	Capítulo de livro publicado	A Democracia Brasileira: Balanço e perspectivas para o século 21	423	452	9788570416247	Editora da UFMG	[]
9311310817226781	Reformas Políticas no Brasil: Realizadas e Prováveis	2008	Capítulo de livro publicado	Reforma Política em Questão	13	43	9788523010041	Editora Universidade de Brasília	[]
9311310817226781	O Impacto das Reformas Políticas Rencentes na Disciplina Fiscal dos Municípios Brasileiros	2008	Capítulo de livro publicado	Reforma Política em Questão	223	246	9788523010041	Editora Universidade de Brasília	[]
9311310817226781	Escândalos, Desempenho Parlamentar e reeleição: a Câmara dos Deputados de 2003 a 2007	2008	Capítulo de livro publicado	Estudos Legislativos: Pensamento e Ação	169	180	9788573655575	Câmara dos Deputados, Coordenação de Publicações	[]
9311310817226781	The Quality of Elections in Brazil: Policy, Performance, Pageantry or Pork?	2008	Capítulo de livro publicado	Democratic Brazil Revisited	107	136	9780822960041	University of Pittsburgh Press	[]
9311310817226781	Estudios de Painel en Investigación de opinión pública: Haciendo Comparaciones en el Tiempo y el Espacio	2009	Capítulo de livro publicado	Opinión Pública: Una Mirada Desde América Latina	275	286	9789500431538	Eméce Editores	[]
9311310817226781	Estudos Legislativos no Brasil	2009	Capítulo de livro publicado	Legislativo Brasileiro em Perspectiva Comparada	17	33	9788570418012	Editora da UFMG	[]
9311310817226781	Atalhos Cognitivos em Contextos Eleitorais Complexos: As Eleições Legislativas de 2002 no Brasil	2009	Capítulo de livro publicado	Legislativo Brasileiro em Perspectiva Comparada	237	268	9788570418012	Editora da UFMG	[]
9311310817226781	Participatory Budgeting, Political Discussion Networks and Political Information in Two Brazilian Cities	2010	Capítulo de livro publicado	Political Discussion in Modern Democracies: A Comparative Perspective,	62	78	0415548454	Routledge	[]
9311310817226781	Elections and Economic Turbulence in Brazil: Candidates, Voters, and Investors	2010	Capítulo de livro publicado	Market, State, and Society in Contemporary Latin America	257	279	1444335251		[]
9311310817226781	Inequalities of Political Information and Participation: The Case of the 2002 Brazilian Elections	2010	Capítulo de livro publicado	Indelible Inequalitities in Latin America: Insights from History, Politics, and Culture			0822347342		[]
9311310817226781	A "Qualidade" das Eleições no Brasil: Como Decidem os Eleitores?	2010	Capítulo de livro publicado	Estudos Legislativos: 20 Anos da Constituição Brasileira	131	163	9788570183217	Centro de Documentação e Informação, Coordenação de Publicações	[]
9311310817226781	EVALUACIONES CIUDADANAS DE LOS CONGRESOS BAJO REGLAS ELECTORALES DIFERENTES: UN ESTUDIO COMPARADO DE AMÉRICA LATINA EN 2008	2011	Capítulo de livro publicado	Algo más que presidentes. El papel del Poder Legislativo en América Latina			9788493781514	Fundación Manuel Giménez Abad de Estudios Parlamentarios y del Estado Autonómico	[]
9311310817226781	Famintos Por Pork: Uma Analise da Demanda e Oferta por Políticas Localistas e suas Implicações para a Representação Política	2011	Capítulo de livro publicado	O Congresso Por Ele Mesmo: Autopercepções da Classe Política Brasileira	239	272	9788570419163	Editora da UFMG	[]
9311310817226781	Corruption and Voting	2011	Capítulo de livro publicado	Corruption and Democracy in Brazil: The Struggle for Accountability	56	80	0268038945	University of Notre Dame Press	[]
9311310817226781	Corruption, Campaign Finance and Reelection	2011	Capítulo de livro publicado	Corruption and Democracy in Brazil: The Struggle for Accountability	80	102	0268038945	University of Notre Dame Press	[]
9311310817226781	O saldo da crise democrática na América Latina: Sobre a legitimidade e a consolidação da Democracia Representativa	2012	Capítulo de livro publicado	Cultura, sociedad y democracia en América Latina	35	56	9788484896517	Iberoamericana Editorial Vervuert	[]
9311310817226781	Responsividade e Qualidade da Democracia: Eleitores e Representantes no Nível Federal	2010	Capítulo de livro publicado	Estado, Instituições e Democracia: Democracia	89	127	9788578110574	IPEA	[]
9311310817226781	La estructura organizacional de la presidencia de la república en Brasil: marco institucional y reformas recientes (1995-2011)	2013	Capítulo de livro publicado	La dinámica del Poder Ejecutivo en América : estudios comparados sobre la institución presidencial	299	330	9789879483312	Instituto Nacional de la Administración Pública - INAP	[]
9311310817226781	Responsividade e Qualidade da Democracia no Brasil	2013	Capítulo de livro publicado	República, Democracia e Desenvolvimento: Contribuições ao Estado Brasileiro Contemporâneo	309	344	9788578111793	IPEA	[]
9311310817226781	Corrupção nas Eleições Presidenciais Brasileiras: o Caso de 2010	2014	Capítulo de livro publicado	Corrupção nas Eleições Presidenciais Brasileiras: O Caso de 2010	185	216	9788561868802	Edufpi	[]
9311310817226781	Effectiveness and Representation: Effects on Federal Deputies Career Choice and Reelection	2013	Capítulo de livro publicado	Representation and Effectiveness in Latin American Democracies: Congress, Judiciary, and Civil Society	75	90	9780415824330	Routledge	[]
9311310817226781	Brazil: Participatory Budgeting	2016	Capítulo de livro publicado	Encyclopedia of Public Administration and Public Policy, Third Edition	1	3	1466569093	Taylor & Francis	[]
9311310817226781	Agenda Setting and Gridlock in a Multi-party Coalitional Presidential System: The Case of Brazil	2016	Capítulo de livro publicado	Legislative Institutions and Lawmaking in Latin America	61	91	9780198777861	Oxford University Press	[]
9311310817226781	A estrutura organizacional da Presidência da República no Brasil: agenda de pesquisa, marco institucional e reformas recentes (1995-2011)	2015	Capítulo de livro publicado	Presidencialismo no Brasil: história, organização e funcionamento	215	254	9788570186751	Editora do Senado Federal	[]
9311310817226781	Introduction: Institutional Innovation and the Steering of Conflicts in Latin America.	2017	Capítulo de livro publicado	Institutional Innovation and the Steering of Conflicts in Latin America.	1	30	9781785522314	ECPR PRESS	[]
9311310817226781	An Institutional Architecture for Social Inclusion: The Creation of the Bolsa Familia Program and the Social Development Ministry in Brazil	2017	Capítulo de livro publicado	Institutional Innovation and the Steering of Conflicts in Latin America	251	278	9781785522314	ECPR PRESS	[]
9311310817226781	Supervision, control, monitoreo en Brasil 1991-2012	2018	Capítulo de livro publicado	Supervision Legislativa en América Latina	343	367	9786078508532	Fondo de Cultura Economica	[]
9311310817226781	Presidential Voting: Partisanship, Economy, Ideology	2018	Capítulo de livro publicado	Routledge Handbook of Brazilian Politics	216	235	9781138684454	Routledge	[]
9391282233857282	Arenas políticas e agenciamentos governamentais: uma discussão de novos formatos a partir da experiência do Programa Favela-Bairro e do Plano Estratégico da Cidade do Rio de Janeiro	2004	Capítulo de livro publicado	El rostro urbano de América Latina / O rosto urbano da América Latina	273	300	9509231959	Consejo Latinoamericano de Ciencias Sociales - CLACSO	['Desigualdades Sociais', 'Gestao Urbana', 'Politica Social', 'Cidade', 'Favela']
9391282233857282	A contextualidade de locais e a totalidade social : uma interpretação das práticas de quatro grupos sociais e urbanos	1995	Capítulo de livro publicado	O Novo Mapa do Mundo	45	61		HUCITEC	['Grupos Sociais e Urbanos', 'Integracao Social']
9391282233857282	Grande capital e transparência local: advento da era da ignorancia?	1991	Capítulo de livro publicado	Brasil, Território da desigualdade. Descaminhos da modernização	96	110	857110199x	Jorge ZAHAR Editor	['Capital', 'Corporacao Capitalista Multilocacional', 'Rede Urbana']
9391282233857282	Modernização e rede urbana: tendências das transformações do Sudeste Brasileiro na década de 70	1990	Capítulo de livro publicado	Metropolização e rede urbana - Perspectivas dos anos 90	161	205		IPPUR / UFRJ	['Emprego Industrial', 'Modernizacao', 'Rede Urbana']
9391282233857282	Estrutura e dinâmica do emprego em Campos	1986	Capítulo de livro publicado	Acumulação e pobreza em Campos: uma região em debate	1	28		Ed. PubliPur - UFRJ	['Emprego', 'Desenvolvimento Economico', 'Planejamento Regional']
9391282233857282	Rationalisierungsansätze in der industriellen Rationalisierungsansätze in der industriellen Verwaltung (Abordagens de racionalização na administração industrial)	1978	Capítulo de livro publicado	Systemtheorie in Wirtschaft und Verwaltung. Ansätze und Anwendungen	155	177		Duncker & Humblot	['Modelos Sistemicos', 'Racionalizacao']
9391282233857282	Indikatoren und Bedürfnisse. Zur Grundlegung einer pragmalogischen Indikatormethode nebst Anwendung auf die Bedürfnisforschung (Indicadores e necessidades: A fundamentação de um metodo pragma-lógico de indicadores e sua aplicação na pesquisa de necessidades)	1977	Capítulo de livro publicado	Werte, Ziele und Methoden der Bildungsplanung - Ein Diskussionsbeitrag jenseits von Utopie und Ad-hoc Pragmatismus (Valores, objetivos e métodos do planejamento da formação)	165	199		Schöningk Verlag	['Indicadores Sociais', 'Mensuração', 'Metodologia']
9391282233857282	A formação do terceiro setor no Brasil : reflexões e indagações Empiricas	1995	Capítulo de livro publicado	Desenvolvimento social. Desafios e estratégias	85	106		Cátedra UNESCO, UFRJ/EICOS	['Fronteiras', 'Terceiro Setor', 'Solidariedade']
9391282233857282	Planejamento urbano e regional, análise territorial e geoprocessamento de dados	1998	Capítulo de livro publicado	Saúde e espaço. Estudos metodológicos e técnicas de análise	135	151	8585676523	Edirora Fiocruz	['Geoprocessamento', 'Organização Territorial', 'Planejamento Urbano e Regional']
9391282233857282	Las mutaciones de lo urbano: de la red de ciudades a la ciudad-red	2000	Capítulo de livro publicado	Ciudadanos a la Red! Los vínculos sociales en el ciberespacio	13	26	9879749847	Ciccus La Cruja	['Tecnologias de Informacao e Comunicacao', 'Rede Urbana', 'Sociedade em rede']
9391282233857282	Reflexiones finales	2002	Capítulo de livro publicado	.GOV - Gobierno eletrónico en las ciudades del Mercosud	197	215		Quaderns.digital	['e-governo', 'Cidade', 'Internet']
9391282233857282	servicios_y_ciudadania_en_line@.gov - una reflexión sobre la interacción Estado - sociedad através de Internet	2002	Capítulo de livro publicado	.GOV - Gobierno eletrónico en las ciudades del Mercosud	20	67		Quaderns.digital	['e-governo', 'Estado', 'sociedade', 'Internet']
9391282233857282	A dialética entre o próximo e o distante: reflexões acerca da cidade e do urbano contemporâneos	2003	Capítulo de livro publicado	Entre a ordem próxima e a ordem distante: contribuições a partir do pensamento de Henri Lefebvre	34	68	8590379116	GECEL - UFF	['Lefebvre', 'sociedade urbana', 'próximo e distante']
9391282233857282	Tecnologias de informação e comunicação, redes de computadores e transformações sócio-espaciais contemporâneas	2005	Capítulo de livro publicado	Redes, sociedades e territórios	131	156	8575780816	Editora da UNISC	['Redes de computadores', 'Tecnologias de Informação e Comunicação', 'sociedade urbana', 'Sociedade em rede', 'ciberespaço']
9391282233857282	Grundlegende Probleme der Bildung und Verwendung von Indikatoren (Problemas básicos de construção e utilização de indicadores)	1974	Capítulo de livro publicado	Proceedings in Operations Research IV	390	402		Vogel Verlag	['Indicadores', 'Metodologia', 'Modelos']
9391282233857282	Rationalisierung, betriebliche (Racionalização, empresarial)	1979	Capítulo de livro publicado	Handwörterbuch der Produktionswirtschaft (Enciclopedia da Economia de Produção)	1757	1776		C. E. Poeschel Verlag	['Racionalizacao', 'Planejamento Empresarial', 'Tecnologia']
9391282233857282	Tecnologias de informação e comunicação, redes de computadores e transformações sócio-espaciais contemporâneas	2007	Capítulo de livro publicado	Redes, sociedades e territórios	131	156	8575780816	Editora da UNISC	['Tecnologias de Informacao e Comunicacao', 'ciberespaço', 'Sociedade em rede', 'Redes de computadores', 'sociedade urbana']
9391282233857282	Valores, práticas sociais e espaço: Henri Lefebvre e o advento da sociedade urbana	2008	Capítulo de livro publicado	Educação e democracia. Fundamentos teóricos para uma abordagem dos valores	52	67	9788586873973	Editora da Universidade do Estado da Bahia - EDUNEB	['Produção do espaço', 'Lefebvre', 'sociedade urbana']
9391282233857282	Novas arenas e novas escalas para o planejamento da expansão peri-metropolitana dos grandes centros latino-americanos	2009	Capítulo de livro publicado	Otro desarrollo urbano. Ciudad incluyente, jsuticia social y gestión democrática	117	128	9789871543137	CLACSO	['Planejamento Urbano e Regional', 'Área peri-metropolitana', 'Expansão metropolitana']
9391282233857282	Expansão Metropolitana ? Continuidade ou Ruptura	2011	Capítulo de livro publicado	Expansão metropolitana e transformações das interfaces entre cidade, campo e região na América Latina	13	22	9788575490235	Max Limonad	['Expansão metropolitana', 'Fronteiras', 'Ruptura', 'Relações campo - cidade']
9391282233857282	Expansão das Metrópoles, Deslocamento de suas Fronteiras e Reorganização Regional em seu Entorno: Perguntas e Caminhos	2011	Capítulo de livro publicado	Expansão metropolitana e transformações das interfaces entre cidade, campo e região na América Latina	25	45	9788575490235	Max Limonad	['Expansão metropolitana', 'Fronteiras', 'Região peri-metropolitana', 'Regionalizacao', 'Metodologia']
9391282233857282	O Movimento Pendular entre a Metrópole do Rio de Janeiro e Municípios de sua Área Peri-Metropolitana em 2000	2011	Capítulo de livro publicado	Expansão metropolitana e transformações das interfaces entre cidade, campo e região na América Latina	303	321	9788575490235	Max Limonad	['Mobilidade', 'Região peri-metropolitana', 'Rio de Janeiro', 'Regionalizacao']
9391282233857282	O choque entre expertise técnica e experiência vivenciada: tentativas para sua superação num planejamento subversivo	2011	Capítulo de livro publicado	Território e planejamento - 40 anos PUR/UFRJ	565	587	9788577851287	Letra Capital Editora	['Planejamento Subversivo', 'Planejamento Urbano e Regional', 'Plano Diretores', 'Espacialidade', 'Transformações sócio-espaciais']
9391282233857282	Consórcios intermunicipais e desenvolvimento regional - potencialidade ou apenas promessa?	2013	Capítulo de livro publicado	Política e planejamenro regional - uma coletânea	184	191	9788566507010	UP Gráfica	['Consórcio público', 'Desenvolvimento Urbano e Regional', 'Gestão', 'Organização Territorial', 'Planejamento Urbano e Regional', 'Regionalizacao']
9391282233857282	Desafios para uma política nacional de desenvolvimento regional no Brasil	2013	Capítulo de livro publicado	Política e planejamento regional - uma coletânea	14	18	9788566507010	UP Gráfica	['Planejamento Regional', 'Políticas Públicas', 'Regionalizacao', 'Transformações sócio-espaciais']
9391282233857282	Subversão e planejamento como ?praxis?- uma reflexão sobre uma aparente impossibilidade	2014	Capítulo de livro publicado	Um novo planejamento para um novo Brasil?	40	57	9788577852888	Letra Capital Editora	['Planejamento', 'Produção do espaço', 'Subversao', 'Lefebvre']
9391282233857282	Fóruns políticos, exercício do poder e arranjos territoriais: contextos para a formulação de políticas regionais de desenvolvimento no Brasil	2014	Capítulo de livro publicado	Actas del XIII Coloquio Internacional de Geocrítica: El control del espacio y los espacios de control	237	256	9788469709597	Universidad de Barcelona	['Consórcio público', 'Planejamento Regional', 'Organização Territorial']
9391282233857282	Cooperação federativa, arenas sócio-políticas espaciais e arranjos institucionais	2014	Capítulo de livro publicado	Planejamento, Políticas e Experiências de Desenvolvimento Regional: problemáticas e desafios	186	199	9788577853274	LetraCapital	['Cooperação federativa', 'Arenas políticas', 'Arranjos institucionais', 'Desenvolvimento Urbano e Regional', 'Políticas Públicas']
9391282233857282	A origem estrutural da subversão em sociedades capitalistas contemporâneas, suas práticas baseadas na vivência cotidiana e um novo paradigma de um contraplanejamento	2015	Capítulo de livro publicado	Teorias e práticas urbanas. Condições para a sociedade urbana	103	127	9788576542896	C/Arte	['Planejamento Subversivo', 'Cotidiano', 'Colonização']
9391282233857282	Expansão metropolitana - continuidade ou ruptura?	2015	Capítulo de livro publicado	Expansão metropolitana e transformações das interfaces entre cidade, campo e região na América Latina	11	18	9788577852864	Letra Capital Editora	['Expansão metropolitana', 'Região peri-metropolitana', 'Relações campo - cidade', 'Ruptura', 'Contra-urbanização']
9391282233857282	Expansão das metrópoles, deslocamentos de suas fronteiras e reorganização regional em seu entorno: perguntas e caminhos	2015	Capítulo de livro publicado	Expansão metropolitana e transformações entre cidade, campo e região na América Latina	21	40	9788577852864	Letra Capital Editora	['Expansão metropolitana', 'Região peri-metropolitana', 'Fronteiras', 'Analise Regional']
9391282233857282	O movimento pendular entre a metrópole do Rio de Janeiro e municípios de sua área peri-metropolitana em 2000	2015	Capítulo de livro publicado	Expansão metropolitana e transformações das interfaces entre cidade, campo e região na América Latina	299	318	9788577852864	Letra Capital Editora	['Expansão metropolitana', 'Região peri-metropolitana', 'Analise Regional', 'Relação urbano-rural', 'Urbanização']
9391282233857282	A tríade de desenvolvimento, planejamento e política (poder): Proposições para investigações de transformações e políticas regionais	2016	Capítulo de livro publicado	Globalização em tempos de regionalização - Repercussões no território	39	62	9788575784419	EDUNISC	['Desenvolvimento regional', 'Planejamento Regional', 'Politica', 'Analise Regional', 'Poder']
9391282233857282	A utopia do planejamento e o planejamento da utopia: o longo caminho de um contra-planejamento até o alcance da justiça social	2018	Capítulo de livro publicado	Um Convite à Utopia v. 2 (Tecnotopias, Esperança, Felicidade)	239	276	9788578793999	Editora da UEPB	['Utopia', 'Planejamento', 'Planejamento Subversivo', 'Estado', 'Gestão']
9391282233857282	PLANNING AND GOVERNANCE: TOWARDS RADICAL POLITICAL APPROACHES	2019	Capítulo de livro publicado	Politics and Conflict in Governance and Planning: Theory and Practice	38	56	9780815369196	Routledge	['Planejamento Subversivo', 'Governança', 'Politica', 'Novos Paradigmas']
9391282233857282	Formatos institucionais e arenas políticas da formulação de políticas de desenvolvimento regional: Três experiências brasileiras........................	2018	Capítulo de livro publicado	Política e desenvolvimento do território Brasil-Argentina reflexões de um projeto de intercâmbio acadêmico	159	172	9788562987236	Hexis Editora	['Desenvolvimento regional', 'Arenas políticas', 'Políticas Públicas', 'Organização Territorial', 'Brasil']
9391282233857282	O modo subversivo de práticas sociais e sua potencial contribuição para uma nova ordem social: desafios para um planejamento radical	2018	Capítulo de livro publicado	Território e Planejamento: perspectivas transdisciplinares	773	799	9788577856343	Letra Capital	['Planejamento Urbano e Regional', 'Planejamento Subversivo', 'Fronteiras da participação']
9391282233857282	Federalismo cooperativo e planejamento regional à luz dos processos de centralização versus descentralização no Brasil	2019	Capítulo de livro publicado	Consórcios Intermunicipais e Comitês de Bacia Hidrográfica. Suas potencialidades e limitações para formulat agendas de desenvolvimento regional no Brasil	19	35	9788562987267	Hexis Editora	['Cooperação federativa', 'Federalismo', 'Desenvolvimento regional', 'Descentralizacao']
9391282233857282	Fóruns políticos, exercício do poder e agendas regionais: contextos para a formulação de políticas regionais no Brasil	2019	Capítulo de livro publicado	Consórcios Intermunicipais e Comitês de Bacia Hidrográfica. Suas potencialidades e limitações para formulat agendas de desenvolvimento regional no Brasil	37	53	9788562987267	Hexis Editora	['Consórcio público', 'Política Regional', 'Desenvolvimento regional']
9391282233857282	Comparação entre arenas sociais e políticas, seus formatos institucionais e arranjos territoriais	2019	Capítulo de livro publicado	Consórcios Intermunicipais e Comitês de Bacia Hidrográfica. Suas potencialidades e limitações para formulat agendas de desenvolvimento regional no Brasil	55	70	9788562987267	Hexis Editora	['Arenas políticas', 'Arranjos institucionais', 'Analise Territorial', 'Cooperação federativa']
9391282233857282	Política, planejamento e governança regional: Reflexões conceituais sobre uma metodologia neo-gramsciana	2019	Capítulo de livro publicado	Consórcios Intermunicipais e Comitês de Bacia Hidrográfica. Suas potencialidades e limitações para formulat agendas de desenvolvimento regional no Brasil	71	84	9788562987267	Hexis Editora	['Política Regional', 'Planejamento Regional', 'Governança', 'Planejamento Comunicativo']
9391282233857282	Governança territorial e seus desafios: Reflexões sobre consórcios intermunicipais e comitês hidrográficos	2019	Capítulo de livro publicado	Consórcios Intermunicipais e Comitês de Bacia Hidrográfica. Suas potencialidades e limitações para formulat agendas de desenvolvimento regional no Brasil	187	197	9788562987267	Hexis Editora	['Consórcio público', 'Comitê Hidrográfico', 'Governança']
9391282233857282	ARENAS POLÍTICAS E FORMATOS INSTITUCIONAIS DA FORMULAÇÃO DE POLÍTICAS DE DESENVOLVIMENTO REGIONAL: EXPERIÊNCIAS BRASILEIRAS RECENTES E SUA COMPARAÇÃO	2019	Capítulo de livro publicado	ARENAS E ARRANJOS POLÍTICOS ESCALARES - Experiências e propostas de transformação regional no Brasil	25	40	9788571720251	AmoLer Editora	['Arenas políticas', 'Políticas Públicas', 'Política Regional', 'Desenvolvimento regional']
9391282233857282	ARENAS E ARRANJOS POLÍTICOS ESCALARES EXPERIÊNCIAS E PROPOSTAS PARA TRANSFORMAÇÕES REGIONAIS EM TRÊS ESTADOS BRASILEIROS: PARAÍBA, RIO DE JANEIRO E SANTA CATARINA	2019	Capítulo de livro publicado	ARENAS E ARRANJOS POLÍTICOS ESCALARES Experiências e propostas de transformação regional no Brasil	11	20	9788571720251	AmoLer Editora	['Arenas políticas', 'Arranjos institucionais', 'Escalas', 'Transformações sócio-espaciais', 'Desenvolvimento regional']
9391282233857282	Tecnologia, Sociedade e Produção Social do Espaço: A dialética entre percepção e concepção e seu rompimento no ciberespaço	2019	Capítulo de livro publicado	ETC - espaço, tempo e crítica	263	283	9788577856855	LetraCapital	['Tecnologia', 'Produção do espaço', 'Metodologia', 'ciberespaço', 'Sociedade da Informação']
9391282233857282	Urbanização e turismo na área perimetropolitana do Rio de Janeiro. A influência de projetos imobiliários em Cabo Frio - RJ	2011	Capítulo de livro publicado	Estado e capital imobiliário: convergências atuais na produção do espaço urbano brasileiro	149	168	9788576541219	c/Arte	['Urbanização', 'Turismo', 'Turismo de segunda residência', 'Área perimetropolitana']
9982121532266721	Samed: empreendimento de superação e amor à terra do sertanejo	2002	Capítulo de livro publicado	Empresários vencedores e suas histórias de sucesso	193	220	8588135191	SEBRAE/PE	['Empreendedorismo', 'Histórias de Empresas', 'Histórias de Sucesso']
9982121532266721	Impactos da Governança Corporativa e do Desempenho sobre o Turnover de Executivos no Brasil: Um Estudo Empírico com Indústrias Listadas na Bovespa	2007	Capítulo de livro publicado	Estratégia: Aplicações Setoriais e Estudos de Caso	77	100	9788536216058	Juruá	['Governança Corporativa', 'Desempenho Empresarial', 'Estratégia Empresarial', 'Indústrias Brasileiras', 'Turnover de Executivos', 'Conselhos de Administração']
9982121532266721	Capítulo 4 | Governança de empresas familiares e redes corporativas no Brasil	2011	Capítulo de livro publicado	Governança corporativa em empresas familiares	70	86	9788580040	Saint Paul	['Governança Corporativa', 'Corporate Governance', 'Redes Sociais', 'Redes Sociais em Finanças', 'Board Composition', 'Board interlocking']
9982121532266721	Mudanças Estratégicas e Gestão da Inovação Tecnológica	2015	Capítulo de livro publicado	Pesquisa e Ensino: Ferramentas de Gestão Pública no RS	151	170	9788577702725	Companhia Rio-grandense de Artes Gráficas (CORAG)	['Inovação', 'Inovação em Finanças', 'Financial Innovation']
9982121532266721	Capítulo 7 | Explorando o papel da qualidade de ativos na maximização da renda no mercado de escritórios comerciais	2016	Capítulo de livro publicado	I Prêmio Lares Abecip Secovi-SP	145	168	9788560910076	Et Cetera Editora	['Real Estate']
9982121532266721	Introduction: The Context of Financial Innovations	2019	Capítulo de livro publicado	Individual Behaviors and Technologies for Financial Innovations	3	23	9783319919102	Springer International Publishing	[]
9982121532266721	Gender Differences and Automobile Insurance Acquisition	2019	Capítulo de livro publicado	Individual Behaviors and Technologies for Financial Innovations	25	45	9783319919102	Springer International Publishing	[]
9982121532266721	A Financial Literacy Model for University Students	2019	Capítulo de livro publicado	Individual Behaviors and Technologies for Financial Innovations	69	95	9783319919102	Springer International Publishing	[]
9982121532266721	Credit Card and Financial Well-Being Among Females	2019	Capítulo de livro publicado	Individual Behaviors and Technologies for Financial Innovations	97	116	9783319919102	Springer International Publishing	[]
9982121532266721	Income Distribution and Duration of Poverty-Level Employment	2019	Capítulo de livro publicado	Individual Behaviors and Technologies for Financial Innovations	117	141	9783319919102	Springer International Publishing	[]
9982121532266721	Financial Literacy and Informal Loan	2019	Capítulo de livro publicado	Individual Behaviors and Technologies for Financial Innovations	143	165	9783319919102	Springer International Publishing	[]
9982121532266721	Credit Card Risk Behavior in a High Interest Rate Context	2019	Capítulo de livro publicado	Individual Behaviors and Technologies for Financial Innovations	167	185	9783319919102	Springer International Publishing	[]
9982121532266721	Geographic Distance and Reward Crowdfunding Donation	2019	Capítulo de livro publicado	Individual Behaviors and Technologies for Financial Innovations	189	214	9783319919102	Springer International Publishing	[]
