ID-Lattes	Título	Ano	DOI	Veículo	ISBN	Volume	Fascículo	Serie	P-inicial	P-final	Palavras-chave	
8761482881522916	Braços e Mentes ao SUS: Relato Crítico e Multidisciplinar de Imersão Acadêmica no Ver-SUS-RJ - CAP 5.2 do Município do Rio de Janeiro	2014		Congresso Brasileiro de Gestão do Conhecimento							['Adminitração Pública', 'Saúde Pública', 'SUS']
8761482881522916	Governança no Setor Público: Diagnóstico de Práticas de Gestão de OSs no Rio de Janeiro à Luz do Estudo 13 do PSC/IFAC	2014		V Congresso Nacional de Administração e Ciências Contábeis - AdCont 2014							['Contabilidade e Orçamento Públicos', 'Gestão Pública', 'Governança', 'Saúde Pública']
8761482881522916	O Potencial de Accountability dos Tribunais de Contas e Governança Pública: um estudo sobre os Gastos com Saúde dos Estados Brasileiros	2014		V Congresso Nacional de Administração e Ciências Contábeis - AdCont 2014							['Contabilidade e Orçamento Públicos', 'Governança', 'Accountability', 'Tribunal de Contas']
8761482881522916	PRÁTICAS SOCIAIS DE ORÇAMENTAÇÃO E FATURAMENTO EM ORGANIZAÇÕES E PROJETOS DE INOVAÇÃO NA ADMINISTRAÇÃO PÚBLICA: UM ESTUDO DE CASO EM UMA ORGANIZAÇÃO MILITAR PRESTADORA DE SERVIÇOS (OMPS)	2015		Congresso ANPCONT		1	1		1	16	[]
8761482881522916	ACCOUNTABILITY E CONTROLE DE AGÊNCIAS REGULADORAS: UMA ANÁLISE DA PARTICIPAÇÃO DOS ATORES SOCIAIS EM CONSULTAS PÚBLICAS DA ANATEL	2015		Congresso ANPCONT		1	1		1	16	[]
8761482881522916	Códigos de Ética na Administração Pública em Perspectiva Comparada: um Estudo Brasil, Estados Unidos, Reino Unido, Nova Zelândia e Coréia do Sul.	2015		ENANPAD		1	1		1	16	[]
8761482881522916	Epistemologias Alternativas em Contabilidade: uma Reflexão Teórica sobre as Contribuições de Abordagens Não-Mainstream para a Contabilidade Gerencial	2015		ENANPAD		1	1		1	16	[]
8761482881522916	Análise da Eficiência dos Municípios Brasileiros na Gestão dos Recursos da Atenção Básica em Saúde nos Anos de 2010 e 2011	2015		XV Congresso USP de Controladoria e Contabilidade		1	1		1	17	[]
8761482881522916	Conselhos do FUNDEB: Controle Social da Educação Pública	2015		VI AdCont - Congresso Nacional de Administração e Contabilidade		1	1	1	1	17	[]
8761482881522916	Governança no Setor Público: Diagnóstico de Práticas de Gestão de Organizações Sociais de Saúde no Rio de Janeiro	2016		Congresso Brasileiro de Contabilidade		1	1	1	1	17	[]
8761482881522916	Gerenciamento de Impressões e Accountability como Gestão da Reputação: uma Análise das Ações do CARF	2016		Congresso Brasileiro de Contabildiade							[]
8761482881522916	Transparência Ativa: Uma Análise Horizontal da LAI nos Maiores Municípios Arrecadadores Brasileiros	2016		Congresso Brasileiro de Contabilidade							[]
8761482881522916	Evolução Recente na Reforma do Judiciário e Representações Sociais nas Perspectivas de Magistrados do Tribunal de Justiça do Estado da Bahia	2016		ENANPAD							[]
8761482881522916	Análise da Influência de Fatores Sociais, Políticos, Econômicos e Culturais na Adoção das IPSAS por Diferentes Países	2016		ENANPAD							[]
8761482881522916	Perspectivas Pós-Coloniais e Decoloniais: uma proposta de agenda de pesquisa em Contabilidade no Brasil	2016		ENANPAD							[]
8761482881522916	Eficiência do Gasto Público com Ensino Fundamental: Uma Análise dos 250 Maiores Municípios Brasileiros	2016		Congresso USP de Controladoria e Contabilidade							[]
8761482881522916	Accountability via Consultas Pública de Agências Reguladoras: Controle Social e Participação de Atores Junto à Anatel	2016		Congresso USP de Controladoria e Contabilidade							[]
8761482881522916	Administração Pública no Brasil, Gerencialismo e Atuação das Consultorias	2016		Congresso AdCont		I			1	17	[]
8761482881522916	Management Control in Public Administration: a critical and interpretive proposal to study the reform of the Brazilian Judiciary	2017		10th International Critical Management Studies Conference ? CMS2017		1	1				[]
8761482881522916	Postcolonial and Decolonial Perspectives: a proposal for a research agenda in Accounting in Brazil	2017		10th International Critical Management Studies Conference ? CMS2017		1	1	1			[]
8761482881522916	PERCEPÇÕES SOBRE SISTEMAS DE CUSTO APLICADO AO SETOR PÚBLICO  UMA ANÁLISE NA UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO	2017		AdCont 2017		1	1		1	17	[]
8761482881522916	Qualidade da Informação e os Processos Administrativos Sancionadores Julgados pela CVM entre 2014 a 2016	2017		AdCont 2017		1	1		1	16	[]
8761482881522916	PROGRAMA MAIS MÉDICOS: UMA ANÁLISE ESTRUTURADA DOS RELATÓRIOS DE AUDITORIA DA CONTROLADORIA GERAL DA UNIÃO	2018		IV COngresso UnB de Contabilidade e Governança		1	1	1	1	17	[]
8761482881522916	AMBIENTE INSTITUCIONAL DE CONTABILIDADE, VOZ E ACCOUNTABILITY, DISTÂNCIA DO PODER E CORRUPÇÃO: UMA ANÁLISE CROSS COUNTRY	2018		XII Congresso ANPCONT		1	1	1	1	17	[]
8761482881522916	Trajetória, Desafios e Tendências na Articulação Pedagógica entre Graduação e Pós-graduação de Administração e Administração Pública no Brasil.	2007		Encontro Nacional de Ensino e Pesquisa em Administração		1	1		1	16	[]
9311310817226781	Cultura Politica Predatoria e Hobbesianismo Social: O Caso do Distrito Federal	1997		SBPC							[]
9311310817226781	Informational Shortcuts in Complex Electoral Environments:	2006		Encontro do Anpocs							[]
9311310817226781	Contextos Eleitorais Complexos, institutições e informação política: us estudo comparada de sistemas eleitorais na América Latina	2009		II Congresso Latinoamericano de Opinión Pública		1					[]
9311310817226781	3a Mesa-Redonda: Fortalecimento da Democracia Direta e da Democracia Participativa - Plebiscito, Iniciativa Popular, Recall, Regulação	2007		Seminário Reforma Política	320981				84	88	[]
9311310817226781	Deputados Federais, Redes Sociais e Políticas Distributivistas: uma explicação pelo lado da demanda	2009		33 Encontro Anual da Anpocs							[]
9311310817226781	Bonds, Stocks or Dollars? Do Voters Care about Capital Markets in Brazil and Mexico	2009		2009 Annual Meeting of the American Political Science Association							[]
9311310817226781	Democratic Crisis in America: Citizens Experiences with Corruption, Political Protest and the Economy	2009		General Conference of the European Consortium for Political Research							[]
9311310817226781	Prognóstico Eleitoral em Novas Democracias: Quem será eleito Presidente do Brasil em 2010?	2010		7º Encontro da Associação Brasileira de Ciência Política							[]
9311310817226781	Pork para quem precisa: o impacto de emendas orçamentárias nos municípios Brasileiros	2010		7º Encontro da Associação Brasileira de Ciência Política							[]
9311310817226781	Partisan Identification, Interpersonal Communication, and Group Identity: Evidence from a New Democracy	2010		American Political Science Association Annual Meeting							[]
9311310817226781	A Estrutura Organizacional da Presidência da República no Brasil: 1990-2010	2010		V Congresso Latino Americano de Ciência Política							[]
9311310817226781	O voto em Dilma nas eleições presidenciais de 2010: determinantes políticos, econômicos e sociais	2011		35 Encontro Anual da Anpocs							[]
9311310817226781	Scandals, Evangelicals and Vote Intentions: Volatility in the 2010 Brazilian Presidential Elections	2011		2011 American Political Science Association Annual Meeting and Exhibition							[]
9311310817226781	Divided Government and Lawmaking in the Brazilian Congress	2011		2011 American Political Science Association Annual Meeting and Exhibition							[]
9311310817226781	PT NO PURGATÓRIO: RELIGIÃO, ABORTO E CORRUPÇÃO NAS ELEIÇÕES PRESIDENCIAIS DE 2010	2012		36º Encontro Anual da ANPOCS							[]
9311310817226781	The Aftermath of Democratic Crises in Latin America	2012		LASA2012							[]
9311310817226781	The Role of the Cabinet in Legislative Production in Brazil	2012		22nd IPSA World Congress in Madrid 2012							[]
9311310817226781	Chosing candidates and evaluating governments cross-pressured by competing political values	2013		Séptimo Congresso Latinoamericano de Ciencia Politica							[]
9311310817226781	Pork Barrel Politics and Inequality: Budgetary Amendments at the Municipal Level in Brazil	2012		8o Encontro da Associação Brasileira de Ciência Política							[]
9391282233857282	O espaço na/da sociedade da informação. reflexões teórico-metodológicas a respeito do seu novo caráter enquanto "ciberespaço"	2001		IX Encontro Nacional da ANPUR		3			1756	1768	['Associativismo', 'Capital', 'Cidade', 'Cmc (Computer Mediated Communication)', 'Coleta e Reciclagem']
9391282233857282	New technologies and space - spatiality as a key concern of understanding social transformations in the information age	2001		5th Conference of the European Sociological Association, 18/8 - 1/9/01		1			184	184	['Coleta Seletiva', 'Associativismo', 'Cmc (Computer Mediated Communication)', 'Conflitos Ambientais', 'Consumo']
9391282233857282	Planejamento ambiental: Investigações sobre entraves atuais e potencialidades futuras	1994		I. Encontro Brasileiro de Ciencias Ambientais		1			3	19	['Planejamento Ambiental']
9391282233857282	Abraao´S Village Inhabitants Conditions Of Life	1994		I. Simposium Interntional for Multimidia for Arquitecture and Urban design					19	29	['Condicoes de Vida', 'Meio Ambiente']
9391282233857282	American Way e Redes Brasileiras: Novas Formas de Consumo e Sua Expressao Nas Novas Redes Territoriais	1995		VI Encontro Nacional da ANPUR					1053	1064	['Consumo', 'Marketing de Rede', 'Rede']
9391282233857282	A Rede Como Integracao da Diversidade. O Desafio da Analise de Multiplas Articulacoes de Processos Locais	1996		VI Coloquio sobre Poder Local		1	1		145	163	['Global', 'Local', 'Rede', 'Analise Territorial']
9391282233857282	Comunicação e território: Reorganização do espaço urbano e novas tecnologias de comunicação mediadas por computador (CMC)	1997		VII Encontro Nacional da ANPUR		3			2177	2189	['Cidade', 'Cmc (Computer Mediated Communication)', 'Comunicacao', 'Tecnologias de Informacao e Comunicacao']
9391282233857282	Redes, telemática e a reorganização do espaço urbano. Da -rede de cidades- à -cidade-rede-	1998		Seminário de Investigación Urbana: El nuevo milenio y lo urbano		1	1		18	19	['Tecnologias de Comunicação', 'Cidade', 'Rede']
9391282233857282	Networks, communication technologies, and the reorganization of urban space. Challenges for analyzing the case of Rio de Janeiro - Brazil	1999		Internet Society Summit 1999							['Tecnologias de Informacao e Comunicacao', 'Cidade', 'Contradições Sociais']
9391282233857282	Urbanismo abstrato na era digital? Tentativa de uma provocação	1998		V. Seminário da História da Cidade e do Urbanismo		1	1		67	78	['Redes de computadores', 'Urbanismo', 'ciberespaço', 'Tecnologias de Informacao e Comunicacao']
9391282233857282	Difusão de tecnologias de informação e comunicação (TICs) e transformações da interação social.	1999		XXII Congresso de la Associación Latinoamericana de Sociologia		1			89	97	['Tecnologias de Informacao e Comunicacao', 'Integracao Social', 'Cidades']
9391282233857282	Digital divide: Reflexões sobre novas formas de exclusão social	1999		XXIII Encontro Nacional da ANPOCS		1			2	15	['Integracao e Exclusao Social', 'Tecnologias de Informacao e Comunicacao', 'Pobreza Urbana', 'Planejamento Urbano']
9391282233857282	O planejamento comunicativo é possível? Indagações	1995		XIX Encontro Anual da ANPOCS		1	1		26	31	['Planejamento Urbano', 'Gestao Urbana', 'Projeto Politico', 'Comunicacao', 'Comunidade']
9391282233857282	´(De)Construíndo o espaço cibernético - Uma reflexão acerca da espacialidade virtua da rede mundial de computadores	2000		IV Congresso Ibero- Americano de Gráfica Digital - SiGraDI		1	1		24	37	['ciberespaço', 'Cidade']
9391282233857282	Introdução (à Sessão Especial TeleCidades)	2000		IV Congresso Ibero-Americano de Gráfica Digital		1	1	1	189	191	['ciberespaço', 'Cidade', 'Tecnologias de Informacao e Comunicacao', 'Redes de computadores']
9391282233857282	Petrópolis-Utópolis: velha urbanização ou nova urbanidade?	2003		IX Semana de Planejamento Urbano e Regional		1	1	1	127	140	['sociedade urbana', 'Urbanizacao', 'Tecnologias de Informação e Comunicação', 'Petrópolis']
9391282233857282	Potencial tecnológico e transformação local-regional: novas formas de urbanização a partir de uma mobilidade ¨virtual¨? Um caso na área peri-metropolitana do Rio de Janeiro	2004		V Coloquio sobre Transformaciones Territoriales - Nuevas visiones en el inicio del siglo XXI		1	1		89	102	['Urbanizacao', 'Planejamento', 'Mobilidade', 'Espaço Virtual', 'Organização Territorial', 'Metrópolis']
9391282233857282	O meio ambiente como forma específica de organização territorial: Elementos para uma discussão conceitual	1991		IV Encontro Nacional da ANPUR		1	1	1	637	649	['Meio Ambiente', 'Territorialidades', 'Organização Territorial', 'Metodologia']
9391282233857282	Solidariedade e gestão territorial: Indagações sobre a atuação das ONGs no Brasil	1991		IV Encontro Nacional da ANPUR		1	1	1	77	88	['Organizacoes Nao Governamentais', 'Solidariedade', 'Rede', 'Espacialidade']
9391282233857282	Redes estratégicas e de solidariedade e organização territorial à procura de novas formas territoriais	1993		V Encontro Nacional da ANPUR: Encruzilhadas das modernidades e planejamento		2	1	1	783	794	['Rede', 'Solidariedade', 'Desenvolvimento Economico', 'Organização Territorial', 'Organizacoes Nao Governamentais']
9391282233857282	Urbanismo abstrato na era digital? Tentativa de uma provocação	1998		V Seminário de História da Cidade e do Urbanismo							['Urbanismo', 'Espaço Virtual', 'Cidades']
9391282233857282	O fim das cidades e a renascença do planejamento: Desafios na ´era da informação´	2004		3. Seminário Nacional de Infra-Estrutura, Organização Territorial e Desenvolvimento Local							['Planejamento Urbano e Regional', 'Sociedade em rede', 'Tecnologias de Informação e Comunicação']
9391282233857282	Comunicação, redes e novas espacialidades	1997		Workshop Internacional Comunicação, Espaço e Novas Formas de Trabalho					15	29	['Rede', 'Comunicacao', 'Espacialidade', 'Tecnologias de Informação e Comunicação']
9391282233857282	Utopia burguesa ou revolução urbana? - Transformações da organização territorial e novas formas urbanas em áreas peri-metropolitanas do Rio de Janeiro	2005		XI Encontro Nacional da ANPUR		1			538	554	['Urbanizacao', 'Planejamento Urbano', 'Organização Territorial', 'Rio de Janeiro']
9391282233857282	Urbanização fechada em áreas metropolitana e peri-metropoltana: comparação da segregação sócio-espacial entre condomínios fechados dentro e fora da região metropolitana do Rio de Janeiro	2006		30. Encontro Anual da ANPOCS							['Condomínios fechados', 'Metrópolis', 'Região peri-metropolitana', 'Urbanizacao']
9391282233857282	Nos Limites da Participação: a superação dos discursos e o reencontro com as práticas	2006		XII Semana de Planejamento Urbano e Regional							['Planejamento', 'Participação', 'Comunicacao', 'Condicoes de Vida']
9391282233857282	Petrópolis versus Rio de Janeiro - uma cidade média subordinada à dinâmica metropolitana?	2006		II Simpósio Internacional sobre Cidades Médias		1			12	23	['Petrópolis', 'Metrópolis', 'Cidades Médias', 'Mobilidade']
9391282233857282	Nas Fronteiras da Participação: À Procura da Superação Dialética do Planejamento Comunicativo Por uma Virada Materialista	2006		X Colóquio Internacional sobre Poder Local - Desenvolvimento e Gestão Social de Territórios -		1			1	2	['Participação', 'Planejamento', 'Fronteiras da participação', 'virada materialista']
9391282233857282	Difusas periferias metropolitanas e o surgimento de novas regionalizações. O caso da área peri-metropolitana do Rio de Janeiro	2007		VII ENCONTRO NACIONAL DA ANPEGE		1	1		56	71	['Área peri-metropolitana', 'Periferia', 'Regionalizacao', 'Rio de Janeiro']
9391282233857282	Do planejamento colaborativo ao planejamento ´subversivo´: Reflexões sobre limitações e potencialidades de Planos Diretores no Brasil	2007		IX COLÓQUIO INTERNACIONAL DE GEOCRÍTCA		1	1		86	97	['Planejamento', 'Comunicacao', 'Plano Diretores', 'Subversao']
9391282233857282	Expansão da metrópole e áreas peri-metropolitanas: continuidade ou ruptura? O contexto de uma investigação do entorno do Rio de Janeiro	2007		XII ENCONTRO NACIONAL DE PÓS-GRADUAÇÃO E PESQUISA EM PLANEJAMENTO URBANO E REGIONAL		1	1		142	158	['Periferia', 'Área peri-metropolitana', 'Expansão metropolitana', 'Ruptura', 'Rio de Janeiro']
9391282233857282	From collaborative to "subversive" planning: remarks to overcome conflicts between planner´s expertise and the daily life of the envolved population	2007		International Conference on		1	1		43	56	['Planejamento', 'Planejamento Urbano', 'Comunicacao', 'Cotidiano', 'Subversao']
9391282233857282	New urban forms in peri-metropolitan areas? A comparision of the ocupation by gated communities inside and outside of the metropolitan area of Rio de Janeiro	2007		INTERNATIONAL SEMINAR SEMINAR ON URBAN FORM - ISUF		1	1		12	26	['Condomínios fechados', 'Urbanizacao', 'Metropole', 'Área peri-metropolitana', 'Rio de Janeiro']
9391282233857282	Potencial e limitação do planejamento participativo: Reflexões sobre a superação da ´colaboração´ pela ´subversão´.	2007		XII ENCONTRO NACIONAL DE PÓS-GRADUAÇÃO E PESQUISA EM PLANEJAMENTO URBANO E REGIONAL - ANPUR		1	1		243	262	['Planejamento', 'Comunicacao', 'Subversao', 'Planejamento Urbano']
9391282233857282	Migração, urbanização, pendularidade e "novas territorialidades"	2007		V Encontro Nacional sobre Migrações		1	1		134	152	['Urbanizacao', 'Área peri-metropolitana', 'migração', 'movimento pendular', 'Rio de Janeiro']
9391282233857282	Globalização e expansão metropolitana: o significado da proliferação de condomínios fechados em áreas peri-metropolitanas do Rio de Janeiro	2008		X Seminário da Rede Iberoamericana de Investigadores em Globalização e Território	9786074220124	1			23	36	['Globalização', 'Condomínios fechados', 'Área peri-metropolitana', 'Expansão metropolitana', 'Rio de Janeiro']
9391282233857282	A nova perspectiva do planejamento subversivo e suas (possíveis) implicações para a formação do planejador urbano e regional ? O caso brasileiro	2008		X Coloquio Internacional de Geocrítica		1	1		45	57	['Planejamento Urbano e Regional', 'Planejamento Comunicativo', 'Planejamento Subversivo', 'Formação do Planejador', 'Brasil']
9391282233857282	Urbanização e mobilidade: a diversidade do movimento pendular entre a metrópole do Rio de Janeiro e sua área peri-metropolitana em 2000	2008		XVI Encontro Nacional de Estudos Populacionais		1	1	1	135	152	['Urban sprawl', 'Desenvolvimento Urbano e Regional', 'Área peri-metropolitana', 'Rio de Janeiro', 'movimento pendular']
9391282233857282	Expansão metrolpolitana e urbanização de segundas residências na área peri-metropolitana do Rio de Janeiro: o caso de Petrópolis/RJ	2008		10mo Encuentro Internacional Humboldt		1	1	1	46	57	['Expansão metropolitana', 'Urbanizacao', 'Urban sprawl', 'Turismo de segunda residência', 'Área peri-metropolitana', 'Petrópolis']
9391282233857282	Formação de planejadores subversivos no Brasil? Um pequeno confronto entre uma nova proposta do planejamento e a prática de formação de planejadores urbanos nos cursos de pós-graduação no Brasil	2009		XIII Encontro Nacional da ANPUR		1	1		154	168	['Planejamento Comunicativo', 'Planejamento Subversivo', 'Planejamento Urbano e Regional', 'Formação do Planejador']
9391282233857282	Gated communities inside and outside of the metropolitan area of Rio de Janeiro. Challenges for planning	2009		RC 21 São Paulo 2009		1	1	1	10	21	['Condomínios fechados', 'Estruturação Urbana', 'Barra da Tijuca', 'Rio de Janeiro', 'Capital Imobiliário']
9391282233857282	A contribuição da cartografia subversiva para o planejamento do espaço social. Uma reflexão e alguns exemplos a respeito de ?subversões? concretas	2010		XI Coloquio Internacional de Geocrítica		1	1		45	63	['Planejamento Subversivo', 'Planejamento Urbano e Regional', 'Metodologia', 'Urbanizacao']
9391282233857282	Movimentos permanentes e movimento pendular entre a metrópole do Rio de Janeiro e municípios fora de sua região metropolitana em 2000: características etárias, de instrução, renda e ocupação profissional das populações envolvidas	2010		XVII Encontro Nacional de Estudos Populacionais, ABEP		1	1	1			['Urbanizacao', 'migração', 'Mobilidade', 'Área peri-metropolitana', 'Rio de Janeiro']
9391282233857282	Reflexões preliminares sobre	2010		XI Seminário de História da Cidade e do Urbanismo		1	1	1	78	89	['Fronteiras', 'Expansão metropolitana', 'Área peri-metropolitana', 'sociedade urbana']
9391282233857282	A Questão da Fronteira das Metrópoles e a Reorganização Regional em seu Entorno: Reflexões a Respeito de Mudanças do Paradigma da Urbanização	2011		XIV Encontro Nacional da Associação Nacional de Pesquisa e Pós-Graduação em Planejamento Urbano e Regional	19848781	1	1	1	387	398	['Fronteiras', 'Expansão metropolitana', 'Regionalizacao', 'Área perimetropolitana']
9391282233857282	A urbanização turística em áreas perimetropolitanas: o exemplo do município de cabo Frio	2011		II. Seminário Nacional Espaço e Economia: Estado e práticas sociais na reestruturação do espaço	9788599707573	1	1	1	12	24	['Turismo de segunda residência', 'Área peri-metropolitana', 'Capital Imobiliário', 'Cabo Frio']
9391282233857282	Avanços da metropolização e formação de novas fronteiras: investigações sobre as trajetórias da urbanização em torno das metrópoles	2012		XII Coloquio Internacional de Geocrítica		1	7		57	74	['Expansão metropolitana', 'Região peri-metropolitana', 'Desenvolvimento Urbano e Regional', 'Estruturação Urbana', 'Rede Urbana']
9391282233857282	Fóruns políticos, exercício do poder e arranjos territoriais: Contextos para a formulação de políticas regionais de desenvolvimento no Brasil	2014		XIII Coloquio Internacional de Geocrítica		1	1	1	1	30	['Desenvolvimento Urbano e Regional', 'Políticas Públicas', 'Organização Territorial']
9391282233857282	Políticas nacionais de desenvolvimento regional, consórcios públicos intra-federativos e conselhos regionais a partir de mobilizações sociais: Agendas, arenas e arranjos de articulações politicas e sociais em torno da transformação do território	2014		XIII Seminário Internacional da RII	2358-422x	1	1	1	67	78	['Desenvolvimento Urbano e Regional', 'Consórcio público', 'Políticas Públicas', 'Participação', 'Organização Territorial']
9391282233857282	Dinâmica demográfica, domicílios em áreas rurais e novas formas de urbanização na franja da região metropolitana do Rio de Janeiro: uma proposta para o debate	2014		XIX Encontro Nacional de Estudos Populacionais - 2014	9788585543-0	1	1	1	1	20	['Urbanização', 'Urban sprawl', 'Tecnologias de Comunicação', 'Rio de Janeiro', 'Área perimetropolitana']
9391282233857282	PRODUÇÃO POLÍTICA DE ESPAÇOS SOCIAIS: UMA ANÁLISE DE EXPERIÊNCIAS BRASILEIRAS DE GESTÃO DO TERRITÓRIO EM DIFERENTES ESCALAS	2015		XI Encontro Nacional da ANPEGE - A diversidade da geografia brasileira; Escalas e dimensões da análise e da ação	2175-8875	1	1	1	456	478	['Analise Regional', 'Desenvolvimento regional', 'Gestão', 'Planejamento Regional']
9391282233857282	A utopia do planejamento e o planejamento da utopia: o longo caminho de um contra-planejamento até o alcance da justiça social.	2016		XIV Coloquio Internacional de Geocrítica - LAS UTOPÍAS Y LA CONSTRUCCIÓN DE LA SOCIEDAD DEL FUTURO		1	1		46	62	['Planejamento', 'Planejamento Subversivo', 'Comunicacao', 'Utopia']
9391282233857282	Política e planejamento do desenvolvimento regional e os desafios de governança - Reflexões conceituais para uma metodologia neo-gramsciana	2016		3º Seminário de Desenvolvimento Regional, Estado e Sociedade - A questão regional, uma questão (de) política		1	1		156	179	['Desenvolvimento regional', 'Políticas Públicas', 'Governança', 'Metodologia']
9391282233857282	Governança Territorial e seus Desafios. Reflexões sobre Consórcios Intermunicipais e Comitês Hidrográficos	2016		3º Seminário Nacional de Planejamento e Desenvolvimento		1	1	1	83	97	['Governança', 'Território', 'Consórcio público', 'Comitê Hidrográfico']
9391282233857282	Experiências Brasileiras de Formulação de Propostas de Desenvolvimento Regional: Arenas Políticas e Formatos Institucionais	2017		XVII ENANPUR - Encontro Nacional da ANPUR		1	1	1	87	102	['Desenvolvimento regional', 'Politica', 'Consórcio público', 'Planejamento Regional']
9391282233857282	Políticas públicas e transformação do espaço: os desafios às políticas de desenvolvimento regional no Brasil	2017		XII Encontro Nacional da ANPEGE	2175-8875	1	1	1	98	114	['Políticas Públicas', 'Arenas políticas', 'Espacialidade', 'Cotidiano']
9391282233857282	Subverting the present, planning the future: proposing a counter-planning.	2017		AESOP ANUAL CONGRESS,. LISBOA 2017		1	1	1	564	578	['Planejamento Subversivo', 'Espaço público', 'Cotidiano']
9391282233857282	AS MÚLTIPLAS DIVISÕES TERRITORIAIS DA REGIÃO DO ALTO URUGUAI CATARINENSE E SUA (DES) ARTICULAÇÃO	2017		VIII Seminário Internacional sobre Desenvolvimento Regional		1	1		77	95	['Consórcio público', 'Analise Territorial', 'Desenvolvimento regional', 'Regionalizacao']
9391282233857282	O DESAFIO À CONFIGURAÇÃO DO CONTROLE EM SOCIEDADES CONTEMPORÂNEAS: O MODO SUBVERSIVO DE PRÁTICAS SOCIAIS E SUA POTENCIAL CONTRIBUIÇÃO PARA UMA NOVA ORDEM	2018		XV Coloquio Internacional de Geocrítica Las ciencias sociales y la edificación &#8232;de una sociedad post-capitalista Barcelona, 7-12 de mayo de 2018		1	2	1	89	112	['Contradições Sociais', 'Cotidiano', 'Subversao', 'Associativismo']
9391282233857282	ESPAÇO DE VIDA, ESPAÇO ECONÔMICO E CONTRADIÇÕES DE DESENVOLVIMENTO REGIONAL	2019		XVIII ENANPUR	1984-8781	1	1	1	45	63	['Desenvolvimento regional', 'Cotidiano', 'Espacialidade', 'Contradições Sociais']
9391282233857282	ARENAS POLÍTICAS E ARRANJOS TERRITORAIS. UMA COMPARAÇÃO ENTRE TRÊS FORMATOS DE FORMULAÇÃO DE AGENDAS DE DESENVOLVIMENTO REGIONAL	2019		XIII Encontro Nacional da Associação de Pesquisa e Pós.Graduação em Geografia	2175-8875	1	1	1	89	102	['Arenas políticas', 'Arranjos institucionais', 'Desenvolvimento regional', 'Consórcio público']
9391282233857282	Atuação do Consórcio Intermunicipal Catarinense (CIMCATERINA): qual sua contribuição ao desenvolvimento regional?	2019		IX Seminário Internacional sobre Desenvolvimento Regional (2019	2447-4622	1	1	1	479	495	['Desenvolvimento regional', 'Consórcio público', 'Santa Catarina', 'Política Regional']
9982121532266721	Estratégia de diversificação de fornecedores: evidências de associações e implicações para o desempenho de indústrias brasileiras.	2003		XXIII ENCONTRO NACIONAL DE ENGENHARIA DE PRODUÇÃO/ IX INTERNATIONAL CONFERENCE ON INDUSTRIAL ENGINEERING AND OPERATIONS MANAGEMENT OURO PRETO	8588478099	TR0704			1	7	['Diversificação', 'Fornecedores', 'Estratégia', 'Desempenho Financeiro', 'Indústria']
9982121532266721	Impacto do Trade Off Single vs Multiple Sourcing no CMV de Indústrias Brasileiras	2003		II JORNADA DE INICIAÇÃO CIENTÍFICA DA FACULDADE INTEGRADA DO RECIFE					18	21	['Estratégia Empresarial', 'Diversificação', 'Desempenho Empresarial']
9982121532266721	Comportamento Transparente com Desempenho Superior, Isso é Possível? Uma análise Empírica de Indústrias Brasileiras	2003		II Jornada de Iniciação Científica da Faculdade Integrada do Recife					14	17	['Ética Empresarial', 'Desempenho Empresarial']
9982121532266721	Existe Alguna Asociación Entre La Composición Del Consejo De Administración Y El Desempeño Financiero? Evidencias De Compañias Listadas En Brasil	2004	10.2139/ssrn.460240	IV ENCUENTRO INTERNACIONAL DE FINANZAS					1	30	['Gobernanza Corporativa', 'Desempeño Financiero', 'Constitución del Consejo de Administración']
9982121532266721	The Voluntary Disclosure of Financial Information on the Internet and the Firm Value Effect in Companies across Latin America	2004	10.2139/ssrn.493805	13th International Symposium on Ethics, Business and Society. Accounting and Accountability: Challenge for Corporate Culture							['Corporate Governance', 'Voluntary Disclosure', 'Firm Value', 'Corporate reporting']
9982121532266721	Estrutura de Governança, Performance e Turnover de Executivos: Um Estudo com Indústrias Brasileiras	2004		XVII Congresso Latino Americano de Estratégia							['Conselho de Administração', 'Governança Corporativa', 'Turnover de Executivos', 'Empresas Brasileiras', 'Planejamento Estratégico']
9982121532266721	Estratégia de Diversificação: Evidências de Implicações para o Desempenho Financeiro de Indústrias Brasileiras	2004		XVII CONGRESSO LATINO AMERICANO DE ESTRATÉGIA							['Desempenho Empresarial', 'Empresas Brasileiras', 'Estratégia de Diversificação', 'Estratégia Empresarial']
9982121532266721	Internet And Voluntary Disclosure: Firm Value Effect Evidence	2004		Annual Information Technology Congress							['Voluntary Disclosure', 'Internet', 'Firm Value', 'Corporate Governance', 'Latin American Business', 'Capital Market']
9982121532266721	Existe Alguma Associação entre Governança Corporativa e Diversificação da Firma? Um Estudo Empírico com Indústrias Brasileiras	2004		XXVIII Encontro da Associação Nacional de Pós-Graduação e Pesquisa em Administração					1	16	['Governança Corporativa', 'Estratégia de Diversificação', 'Desempenho Empresarial', 'Mercado de Capitais', 'Relação de Agência', 'Indústrias Brasileiras']
9982121532266721	Determinantes da Disseminação Voluntária de Informações Financeiras na Internet: Um Estudo com Empresas Listadas na Bovespa	2004		XXVIII Encontro da Associação Nacional de Pós-Graduação e Pesquisa em Administração					1	16	['Governança Corporativa', 'Mercado de Capitais', 'Disclosure', 'Internet', 'Empresas Brasileiras']
